step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy
15,25077.63,11396.0,0.0,0.0,25077.63,0,False,13681.630000000001,0.0
20,154423.63,0.0,0.0,402638.03,557061.66,0,False,154423.63,0.0
16,903244.54,0.0,0.0,2407109.23,3310353.77,0,True,903244.54,0.0
22,84532.81,0.0,0.0,130867.55,215400.35,0,False,84532.81,0.009999999980209395
16,95066.25,268403.0,173336.75,73119.19,168185.44,0,False,0.0,0.0
11,55236.58,9900.0,0.0,110485.63,165722.2,0,False,45336.58,0.010000000009313226
13,217485.13,0.0,0.0,441857.06,659342.18,0,False,217485.13,0.009999999892897904
8,196871.13,0.0,0.0,1183040.43,1610468.3,0,False,196871.13,-230556.74
11,194567.73,0.0,0.0,407883.59,602451.32,0,False,194567.73,1.1641532182693481e-10
21,200038.74,107.92,0.0,914499.11,1114537.85,0,False,199930.81999999998,0.0
13,176637.05,0.0,0.0,4347244.03,4523881.08,0,False,176637.05,0.0
19,164666.73,22465.0,0.0,99839.37,264506.1,0,False,142201.73,0.0
17,175935.02,30745.0,0.0,4895866.7,5071801.72,0,False,145190.02,0.0
23,291663.14,0.0,0.0,699274.41,990937.55,0,False,291663.14,0.0
15,108991.55,20251.0,0.0,28780.06,137771.61,0,False,88740.55,2.9103830456733704e-11
18,68818.94,110439.0,41620.06,0.0,68818.94,0,False,0.0,0.0
19,1956547.85,0.0,0.0,4131726.49,6088274.34,0,True,1956547.85,0.0
23,116467.47,99042.0,0.0,69157.27,185624.74,0,False,17425.47,0.0
9,280906.53,0.0,0.0,296790.16,577696.7,0,False,280906.53,-0.010000000009313226
13,133639.41,0.0,0.0,1183236.15,1793008.81,0,False,133639.41,-476133.25000000023
13,128315.43,24083.0,0.0,3804631.38,3932946.81,0,False,104232.43,0.0
12,419322.43,11093.0,0.0,1614600.52,2033922.96,0,True,408229.43,-0.010000000009313226
19,55763.99,0.0,0.0,2095214.61,2150978.6,0,False,55763.99,0.0
13,167559.34,0.0,0.0,222743.52,390302.86,0,False,167559.34,0.0
12,251083.94,102837.0,0.0,5612360.53,5863444.47,0,False,148246.94,9.313225746154785e-10
12,237922.06,13524.0,0.0,80937.0,0.0,0,False,224398.06,318859.06
15,163153.3,49421.0,0.0,388532.98,551686.28,0,False,113732.29999999999,0.0
12,212131.96,0.0,0.0,326058.55,538190.51,0,False,212131.96,0.0
11,87710.41,0.0,0.0,3931380.41,4019090.82,0,True,87710.41,4.656612873077393e-10
12,2046187.01,0.0,0.0,2710433.1,4756620.11,0,True,2046187.01,0.0
14,79593.52,0.0,0.0,183348.16,262941.68,0,False,79593.52,0.0
20,242712.05,0.0,0.0,985927.89,1228639.94,0,False,242712.05,0.0
15,351298.61,14314.0,0.0,4505666.61,4856965.22,0,False,336984.61,9.313225746154785e-10
13,987154.95,0.0,0.0,2885847.75,3873002.7,0,True,987154.95,0.0
23,234802.82,0.0,0.0,1385869.91,1620672.72,0,False,234802.82,0.010000000009313226
14,318800.41,0.0,0.0,3428984.28,3747784.69,0,False,318800.41,0.0
17,556900.56,0.0,0.0,1837442.94,2394343.5,0,True,556900.56,0.0
19,100684.22,0.0,0.0,754025.65,1114871.55,0,False,100684.22,-260161.68000000005
16,483945.43,26411.0,0.0,3134933.56,3618878.99,0,False,457534.43,0.0
20,236577.17,41936.0,0.0,0.0,236577.17,0,False,194641.17,0.0
20,13201.43,199345.0,186143.57,437453.77,450655.19,0,False,0.0,0.010000000009313226
19,60629.25,105757.51,45128.27,509374.66,570003.91,0,False,0.00999999999476131,-1.1641532182693481e-10
11,305945.52,325.0,0.0,0.0,305945.52,0,False,305620.52,0.0
20,190022.36,0.0,0.0,2436307.44,2626329.8,0,False,190022.36,0.0
14,255637.5,70045.0,0.0,220129.27,544446.04,0,False,185592.5,-68679.27000000002
12,14903.21,0.0,0.0,139652.29,154555.5,0,False,14903.21,0.0
13,1243216.03,2631.0,0.0,7646655.98,8889872.01,0,True,1240585.03,0.0
11,43077.93,12140.0,0.0,2988135.1,3031213.03,0,False,30937.93,4.656612873077393e-10
16,229709.19,126.0,0.0,570091.54,799800.73,0,False,229583.19,0.0
14,2631429.9,0.0,0.0,5196735.28,7828165.19,0,True,2631429.9,-0.010000000707805157
19,299324.69,0.0,0.0,2383740.78,2683065.48,0,False,299324.69,-0.01000000024214387
16,326738.29,0.0,0.0,774711.0,1101449.3,0,False,326738.29,-0.010000000009313226
14,260823.46,24739.63,0.0,4441112.79,4701936.25,0,False,236083.83,0.0
13,540790.33,0.0,0.0,1090537.35,1631327.68,0,False,540790.33,2.3283064365386963e-10
18,27445.71,11092.0,0.0,972855.79,1000301.49,0,False,16353.71,0.010000000009313226
12,160056.0,0.0,0.0,3050874.92,3210930.92,0,False,160056.0,0.0
18,654054.48,0.0,0.0,938675.39,1592729.87,0,True,654054.48,0.0
12,261667.42,26.66,0.0,6643778.32,6905445.75,0,False,261640.76,-0.009999999776482582
14,51700.0,10663.0,0.0,3466.12,55166.12,0,False,41037.0,0.0
9,177565.79,2257.0,0.0,4448218.78,4625784.57,0,False,175308.79,0.0
11,949501.43,206370.0,0.0,913822.97,1863324.4,0,True,743131.43,0.0
17,21107.73,7131.0,0.0,78810.5,99918.23,0,False,13976.73,0.0
20,367417.63,107674.0,0.0,735998.38,1103416.0,0,True,259743.63,0.010000000009313226
17,275105.86,270819.0,0.0,11737140.75,12012246.61,0,False,4286.859999999986,0.0
10,137372.5,49569.0,0.0,81414.23,218786.73,0,True,87803.5,-2.9103830456733704e-11
16,152148.89,0.0,0.0,175473.3,327622.19,0,False,152148.89,0.0
20,319014.86,0.0,0.0,872467.83,1191482.7,0,False,319014.86,-0.010000000009313226
19,20792.76,30782.0,9989.24,656075.22,676867.99,0,False,0.0,-0.010000000009313226
11,72604.79,0.0,0.0,784294.27,856899.06,0,False,72604.79,0.0
20,436867.29,0.0,0.0,509379.65,946246.94,0,False,436867.29,0.0
10,1518249.95,97418.0,0.0,0.0,1518249.95,0,True,1420831.95,0.0
9,20538.9,0.0,0.0,2515720.67,2536259.56,0,False,20538.9,0.009999999776482582
11,4681.73,498519.0,493837.27,138580.92,143262.65,0,False,0.0,2.9103830456733704e-11
18,37917.19,283164.0,245246.81,30871.33,68788.52,0,False,0.0,0.0
20,95328.66,0.0,0.0,175592.91,270921.57,0,False,95328.66,0.0
9,265627.5,136.0,0.0,273935.96,539563.46,0,False,265491.5,0.0
21,136466.14,0.0,0.0,2593258.08,2729724.23,0,False,136466.14,-0.009999999776482582
17,117277.32,2572.0,0.0,229783.73,347061.05,0,False,114705.32,5.820766091346741e-11
20,40231.91,31432.0,0.0,2161869.89,2202101.8,0,False,8799.910000000003,4.656612873077393e-10
20,67066.08,79305.0,12238.92,1185372.65,1252438.73,0,False,0.0,0.0
18,301966.39,281292.4,0.0,1581701.41,1883667.8,0,False,20673.98999999999,-2.3283064365386963e-10
20,114826.61,71844.24,0.0,1495052.29,1609878.9,0,False,42982.369999999995,2.3283064365386963e-10
11,720686.94,0.0,0.0,1666211.68,2121137.7,0,True,720686.94,265760.9199999999
14,240549.39,0.0,0.0,412216.84,1010290.86,0,False,240549.39,-357524.63
17,22087.52,0.0,0.0,30397.13,52484.66,0,False,22087.52,-0.010000000002037268
20,283375.94,0.0,0.0,859692.15,1143068.09,0,False,283375.94,0.0
18,90363.97,1572.0,0.0,0.0,90363.97,0,False,88791.97,0.0
10,185037.27,53742.0,0.0,7201.07,192238.34,0,False,131295.27,0.0
15,251327.09,0.0,0.0,293792.7,545119.79,0,False,251327.09,0.0
20,2695204.94,0.0,0.0,28754738.28,31449943.21,0,True,2695204.94,0.010000001639127731
19,292731.46,42840.51,0.0,297286.0,590017.46,0,True,249890.95,0.0
19,152743.65,252786.0,100042.35,843562.86,996306.51,0,True,0.0,0.0
14,558907.02,83545.0,0.0,0.0,558907.02,0,True,475362.02,0.0
20,64642.75,0.0,0.0,1230508.57,1295151.32,0,False,64642.75,0.0
10,384913.05,186768.0,0.0,102798.13,487711.17,0,False,198145.05,0.010000000009313226
17,62077.52,108712.0,46634.48,328700.45,390777.97,0,False,0.0,5.820766091346741e-11
16,93339.43,40021.0,0.0,1555549.56,1648888.98,0,False,53318.42999999999,0.010000000009313226
11,35853.58,1292.0,0.0,15004.0,50857.58,0,False,34561.58,0.0
20,331607.05,0.0,0.0,1441628.54,1773235.6,0,False,331607.05,-0.010000000009313226
21,53455.52,0.0,0.0,420712.73,474168.25,0,False,53455.52,0.0
16,182324.48,0.0,0.0,393619.49,575943.97,0,False,182324.48,0.0
14,255370.71,0.0,0.0,2615107.47,2870478.18,0,False,255370.71,0.0
13,207788.67,10745.0,0.0,320289.74,528078.41,0,False,197043.67,0.0
15,243206.23,10539.0,0.0,13177.0,0.0,0,False,232667.23,256383.23
13,262884.61,0.0,0.0,354414.4,617299.0,0,False,262884.61,0.010000000009313226
18,124986.37,30788.0,0.0,75258.03,200244.4,0,False,94198.37,0.0
17,530139.02,8094.0,0.0,0.0,530139.02,0,True,522045.02,0.0
19,191377.28,0.0,0.0,307422.92,498800.2,0,False,191377.28,-5.820766091346741e-11
11,182363.18,0.0,0.0,1330024.37,1512387.55,0,False,182363.18,0.0
11,272752.76,5465.0,0.0,560427.32,1083360.53,0,True,267287.76,-250180.45000000007
16,147725.8,408689.0,260963.2,547573.66,695299.46,0,False,0.0,0.0
21,72833.41,2469.0,0.0,1897729.41,1970562.81,0,False,70364.41,0.009999999776482582
11,269116.44,0.0,0.0,361067.91,630184.36,0,False,269116.44,-0.010000000009313226
11,282582.03,0.0,0.0,293778.98,576361.01,0,False,282582.03,0.0
22,98383.33,11423.0,0.0,0.0,98383.33,0,True,86960.33,0.0
16,21117.76,40338.0,19220.24,0.0,21117.76,0,False,0.0,0.0
19,64229.36,0.0,0.0,924117.84,988347.21,0,False,64229.36,-0.010000000009313226
15,717392.48,50483.77,0.0,4041272.96,4758665.43,0,True,666908.71,0.009999999776482582
18,741.07,172.0,0.0,0.0,741.07,0,False,569.07,0.0
18,123521.22,0.0,0.0,3098790.96,3222312.18,0,False,123521.22,0.0
19,114047.3,0.0,0.0,382095.88,172445.57,0,False,114047.3,323697.61
15,125664.34,1841.0,0.0,2979713.67,3105378.01,0,False,123823.34,0.0
15,257958.99,132545.0,0.0,4070.51,262029.5,0,False,125413.98999999999,0.0
16,241248.49,0.0,0.0,3902793.81,4144042.3,0,False,241248.49,0.0
10,1277455.96,0.0,0.0,6991730.95,8270223.77,0,True,1277455.96,-1036.859999999404
21,89210.53,33649.94,0.0,663744.93,752955.46,0,False,55560.59,1.1641532182693481e-10
15,68349.32,21060.0,0.0,0.0,68349.32,0,False,47289.32000000001,0.0
11,358463.18,433.0,0.0,965848.65,1324311.83,0,False,358030.18,0.0
20,245746.14,95004.0,0.0,75339.85,321086.0,0,True,150742.14,-0.010000000009313226
19,97257.1,58843.0,0.0,6792.86,104049.96,0,False,38414.100000000006,0.0
20,764581.7,0.0,0.0,2474540.54,3239122.24,0,True,764581.7,0.0
17,379046.61,65965.0,0.0,6021129.08,6400175.69,0,False,313081.61,0.0
16,133709.39,0.0,0.0,6054215.27,6187924.66,0,False,133709.39,-9.313225746154785e-10
9,197720.3,0.0,0.0,3076333.86,3274054.16,0,False,197720.3,-4.656612873077393e-10
20,229532.21,11474.0,0.0,721922.8,951455.01,0,False,218058.21,0.0
9,55986.2,0.0,0.0,417364.62,510363.85,0,False,55986.2,-37013.02999999997
22,235649.03,11548.0,0.0,821952.66,1057601.69,0,True,224101.03,0.0
18,111021.31,45539.0,0.0,170170.93,281192.24,0,False,65482.31,0.0
12,259003.83,19884.0,0.0,0.0,259003.83,0,False,239119.83,0.0
18,170889.23,5066.0,0.0,22070.44,192959.67,0,False,165823.23,0.0
10,398471.72,0.0,0.0,1220115.84,1596610.79,0,True,398471.72,21976.77000000002
12,98059.84,542203.37,444143.53,99914.74,197974.58,0,False,0.0,2.9103830456733704e-11
16,129523.32,510062.02,380538.7,140080.72,269604.04,0,False,0.0,5.820766091346741e-11
19,83483.52,1730.42,0.0,297333.17,380816.68,0,False,81753.1,0.010000000009313226
11,992196.79,35017.0,0.0,432338.81,1424535.59,0,True,957179.79,0.010000000009313226
15,59470.97,0.0,0.0,749451.26,808922.23,0,False,59470.97,0.0
12,118738.92,0.0,0.0,391891.49,510630.41,0,False,118738.92,0.0
18,151436.25,312507.51,161071.26,1007349.46,1158785.71,0,False,0.0,0.0
17,132083.68,0.0,0.0,715397.51,1060664.41,0,False,132083.68,-213183.21999999997
17,129981.15,0.0,0.0,493556.68,623537.83,0,False,129981.15,0.0
11,331248.55,25791.0,0.0,860371.07,1067865.93,0,False,305457.55,123753.68999999994
13,191544.57,0.0,0.0,200400.5,391945.07,0,True,191544.57,0.0
12,332946.17,146619.0,0.0,243357.93,576304.1,0,False,186327.16999999998,0.0
17,260535.43,50236.0,0.0,0.0,260535.43,0,False,210299.43,0.0
13,90025.89,0.0,0.0,193230.82,283256.71,0,False,90025.89,0.0
15,56168.22,0.0,0.0,589261.76,645429.98,0,False,56168.22,0.0
15,190067.54,15141.0,0.0,42900.46,232968.0,0,False,174926.54,0.0
15,428048.32,0.0,0.0,741853.77,1169902.09,0,False,428048.32,0.0
9,816758.13,0.0,0.0,4314466.43,5131224.56,0,True,816758.13,0.0
12,109244.35,10269.0,0.0,3453597.88,3562842.22,0,False,98975.35,0.009999999776482582
13,169552.58,466494.0,296941.42,39021.44,208574.02,0,False,0.0,0.0
12,200424.39,0.0,0.0,1561022.94,1761447.33,0,False,200424.39,0.0
17,141370.84,68715.0,0.0,0.0,141370.84,0,False,72655.84,0.0
13,770228.03,136981.0,0.0,141316.43,911544.46,0,False,633247.03,0.0
10,69753.31,0.0,0.0,129230.66,198983.97,0,False,69753.31,0.0
19,168513.65,0.0,0.0,689167.52,793748.08,0,True,168513.65,63933.090000000084
10,152648.55,11216.0,0.0,385016.57,537665.12,0,False,141432.55,0.0
13,62965.33,0.0,0.0,2916828.89,2979794.21,0,True,62965.33,0.01000000024214387
16,82364.18,0.0,0.0,113591.65,195955.83,0,False,82364.18,0.0
12,191532.87,0.0,0.0,271485.04,463017.91,0,True,191532.87,0.0
19,140424.69,10845.0,0.0,0.0,140424.69,0,False,129579.69,0.0
19,16521.01,81014.0,64492.99,678731.77,695252.78,0,False,0.0,0.0
12,593942.65,120488.37,0.0,1781747.2,2375689.84,0,True,473454.28,0.01000000024214387
14,57838.66,0.0,0.0,68428.17,126266.83,0,False,57838.66,0.0
12,160313.18,22307.0,0.0,32612.47,192925.66,0,False,138006.18,-0.010000000009313226
13,243163.89,20173.0,0.0,1455329.77,1698493.66,0,False,222990.89,2.3283064365386963e-10
9,192451.97,0.0,0.0,944301.1,1136753.07,0,False,192451.97,0.0
18,18210.57,387213.0,369002.43,0.0,18210.57,0,False,0.0,0.0
22,28601.46,0.0,0.0,1028319.17,1056920.63,0,False,28601.46,2.3283064365386963e-10
19,251505.68,15957.0,0.0,0.0,251505.68,0,False,235548.68,0.0
15,35741.09,105079.0,69337.91,94185.53,129926.62,0,False,0.0,0.0
20,120848.62,241772.0,120923.38,85140.49,205989.11,0,False,0.0,0.0
13,227960.75,279595.0,51634.25,171676.97,399637.72,0,False,0.0,0.0
14,532357.93,0.0,0.0,1152003.61,1684361.54,0,True,532357.93,0.0
13,142360.51,0.0,0.0,3035572.63,3177933.14,0,False,142360.51,-4.656612873077393e-10
12,257333.21,43625.0,0.0,141412.83,398746.04,0,False,213708.21,0.0
10,14876.58,9909.0,0.0,0.0,14876.58,0,False,4967.58,0.0
11,189231.68,0.0,0.0,346901.5,451225.87,0,False,189231.68,84907.30999999994
14,189442.54,62848.0,0.0,129689.64,319132.19,0,False,126594.54000000001,-0.010000000009313226
14,40177.36,0.0,0.0,4898811.47,4938988.82,0,False,40177.36,0.009999999776482582
14,53585.67,0.0,0.0,494325.05,547910.72,0,False,53585.67,0.0
11,449968.52,173.0,0.0,9437.78,408933.49,0,True,449795.52,50472.810000000056
13,425093.83,12792.0,0.0,55149.41,480243.24,0,False,412301.83,0.0
20,52957.11,51760.0,0.0,0.0,146557.73,0,False,1197.1100000000006,-93600.62000000001
12,78961.08,99193.0,20231.92,623896.17,702857.26,0,False,0.0,-0.010000000009313226
14,297751.3,0.0,0.0,1023477.66,1454830.04,0,False,297751.3,-133601.08000000007
11,766876.82,41312.0,0.0,0.0,766876.82,0,True,725564.82,0.0
19,73719.43,20819.0,0.0,3698144.5,3771863.93,0,False,52900.42999999999,0.0
11,70114.81,0.0,0.0,2832693.51,2902808.32,0,False,70114.81,0.0
11,10238.57,0.0,0.0,4226314.8,4236553.38,0,False,10238.57,-0.009999999776482582
19,162141.82,0.0,0.0,427185.49,557707.76,0,False,162141.82,31619.550000000047
17,335806.08,149942.0,0.0,1746913.01,2082719.09,0,False,185864.08000000002,0.0
18,2001.07,0.0,0.0,348992.85,350993.92,0,False,2001.07,0.0
12,2680094.43,0.0,0.0,5251821.11,7931915.53,0,True,2680094.43,0.010000000707805157
19,101843.75,0.0,0.0,660068.79,761912.53,0,False,101843.75,0.010000000009313226
11,27642.09,71389.0,43746.91,110183.24,137825.33,0,False,0.0,2.9103830456733704e-11
21,86317.43,0.0,0.0,451011.19,537328.62,0,False,86317.43,0.0
18,737813.69,0.0,0.0,4344890.98,5082704.66,0,True,737813.69,0.009999999776482582
12,286800.1,0.0,0.0,2017171.49,2303971.6,0,False,286800.1,-0.01000000024214387
14,228837.81,0.0,0.0,4786953.92,5015791.73,0,False,228837.81,-9.313225746154785e-10
15,138402.61,28464.5,0.0,504976.63,643379.24,0,True,109938.10999999999,0.0
12,31292.37,0.0,0.0,72007.46,103299.83,0,False,31292.37,0.0
10,417673.01,0.0,0.0,6883935.5,7301608.51,0,False,417673.01,0.0
13,88664.08,15757.0,0.0,65403.94,154068.02,0,False,72907.08,2.9103830456733704e-11
9,111186.44,0.0,0.0,753864.71,782457.28,0,False,111186.44,82593.86999999988
18,434553.81,20830.0,0.0,1081195.82,1447900.11,0,False,413723.81,67849.52000000002
20,191657.39,0.0,0.0,203123.51,394780.9,0,False,191657.39,0.0
10,2356513.11,10248.0,0.0,593147.45,2949660.56,0,True,2346265.11,-4.656612873077393e-10
11,100140.14,0.0,0.0,180932.86,281072.99,0,False,100140.14,0.010000000009313226
11,252878.46,0.0,0.0,1994772.14,2247650.6,0,False,252878.46,0.0
16,200555.93,1429453.86,1228897.93,0.0,200555.93,0,False,-2.3283064365386963e-10,0.0
18,108861.9,56238.15,0.0,1480859.9,1589721.79,0,False,52623.74999999999,0.009999999776482582
11,207764.84,0.0,0.0,2058459.53,2266224.37,0,False,207764.84,0.0
10,164135.4,11073.0,0.0,369593.27,533728.67,0,False,153062.4,0.0
13,76576.79,25901.0,0.0,2749331.89,2825908.68,0,False,50675.78999999999,0.0
12,12822.13,0.0,0.0,8543222.77,8556044.89,0,False,12822.13,0.009999999776482582
15,460379.35,0.0,0.0,5540214.85,6000594.2,0,True,460379.35,-9.313225746154785e-10
12,271611.92,70787.0,0.0,0.0,311392.28,0,False,200824.91999999998,-39780.360000000044
19,477270.9,0.0,0.0,2442347.45,2919618.35,0,False,477270.9,0.0
17,139890.58,0.0,0.0,717155.36,857045.93,0,False,139890.58,0.009999999892897904
21,80755.46,43768.0,0.0,0.0,80755.46,0,False,36987.46000000001,0.0
10,141729.18,0.0,0.0,706921.3,848650.48,0,False,141729.18,0.0
20,106772.17,0.0,0.0,11403654.53,11484562.65,0,True,106772.17,25864.049999998882
17,137119.73,805.0,0.0,460536.68,597656.41,0,False,136314.73,0.0
13,259302.57,0.0,0.0,637375.37,896677.94,0,True,259302.57,0.0
11,193096.24,0.0,0.0,551297.68,744393.92,0,True,193096.24,0.0
15,307211.64,20333.0,0.0,5281104.95,5588316.59,0,False,286878.64,0.0
20,32338.33,37521.0,5182.67,127829.42,160167.75,0,False,0.0,0.0
12,136297.14,3630.0,0.0,853136.01,989433.15,0,False,132667.14,0.0
12,58961.69,30940.0,0.0,0.0,58961.69,0,False,28021.690000000002,0.0
19,183787.82,20018.0,0.0,169630.82,353418.64,0,False,163769.82,0.0
11,348447.78,1070.0,0.0,4219194.8,4567642.58,0,False,347377.78,0.0
21,168819.08,0.0,0.0,1645663.45,1814482.54,0,False,168819.08,-0.010000000009313226
15,155609.93,0.0,0.0,426107.99,581717.92,0,False,155609.93,-1.1641532182693481e-10
11,331102.05,0.0,0.0,828762.47,1159864.52,0,False,331102.05,0.0
17,259434.91,20620.0,0.0,1019817.2,1279252.11,0,False,238814.91,-2.3283064365386963e-10
19,151097.27,0.0,0.0,432938.28,584035.55,0,False,151097.27,0.0
19,17150.91,194.0,0.0,0.0,17150.91,0,False,16956.91,0.0
14,100712.52,0.0,0.0,175138.67,275851.2,0,False,100712.52,-0.010000000009313226
20,47097.76,0.0,0.0,2512895.13,2559992.89,0,False,47097.76,-4.656612873077393e-10
9,1343780.3,0.0,0.0,1480973.33,2824753.62,0,True,1343780.3,0.009999999776482582
21,43988.7,70769.0,26780.3,0.0,43988.7,0,False,0.0,0.0
21,121674.23,0.0,0.0,155684.89,277359.12,0,True,121674.23,0.0
17,171811.37,51264.0,0.0,304533.27,476344.65,0,False,120547.37,-0.010000000009313226
17,7975934.0,11234.0,0.0,0.0,7975934.0,0,True,7964700.0,0.0
20,6944.82,10425.0,3480.18,1923774.28,1930719.1,0,False,0.0,0.0
16,419422.74,9609.0,0.0,525314.75,944737.49,0,False,409813.74,0.0
19,371342.14,0.0,0.0,1584298.55,1955640.69,0,False,371342.14,0.0
19,121035.95,23885.0,0.0,2609772.04,2730808.0,0,False,97150.95,-0.009999999776482582
0,33404.62,215056.92,181652.3,2658546.23,2691950.85,0,False,-2.9103830456733704e-11,0.0
19,172934.6,10107.0,0.0,189166.01,202502.79,0,False,162827.6,159597.81999999998
13,321386.85,24964.0,0.0,3535347.19,3856734.04,0,False,296422.85,0.0
13,44922.02,0.0,0.0,214987.04,239662.92,0,False,44922.02,20246.139999999985
2,665435.5,0.0,0.0,4594305.46,5259740.97,0,False,665435.5,-0.009999999776482582
15,110605.24,25.0,0.0,32025.24,142630.48,0,False,110580.24,0.0
20,110309.6,20844.0,0.0,0.0,110309.6,0,False,89465.6,0.0
12,642277.4,0.0,0.0,765611.51,1407888.9,0,True,642277.4,0.01000000024214387
10,492154.68,0.0,0.0,834583.32,971459.83,0,False,492154.68,355278.17000000004
20,233935.96,3537.87,0.0,1258485.21,1492421.17,0,False,230398.09,0.0
19,51020.8,11166.0,0.0,161560.69,212581.49,0,False,39854.8,0.0
12,233730.52,20355.0,0.0,1481542.47,1715272.99,0,False,213375.52,0.0
18,551791.17,0.0,0.0,12885617.31,13437408.48,0,False,551791.17,0.0
13,51746.3,0.0,0.0,72293.82,124040.12,0,False,51746.3,1.4551915228366852e-11
18,266834.81,0.0,0.0,338643.33,605478.14,0,False,266834.81,0.0
21,105578.74,20463.0,0.0,0.0,105578.74,0,False,85115.74,0.0
22,41650.66,79012.0,37361.34,144916.77,186567.43,0,False,0.0,0.0
10,132034.14,0.0,0.0,4119361.94,4251396.08,0,False,132034.14,0.0
17,723576.9,411.0,0.0,27850.26,751427.16,0,True,723165.9,0.0
10,234145.28,5041.0,0.0,0.0,234145.28,0,False,229104.28,0.0
20,111435.17,0.0,0.0,509660.9,621096.07,0,True,111435.17,1.1641532182693481e-10
18,22554.83,0.0,0.0,606842.26,629397.1,0,False,22554.83,-0.010000000009313226
19,529042.18,102277.0,0.0,85449.1,614491.27,0,False,426765.18000000005,0.010000000009313226
14,47749.84,52069.0,4319.16,2364074.29,2411824.13,0,False,0.0,0.0
12,25527.19,10723.0,0.0,0.0,25527.19,0,False,14804.189999999999,0.0
14,43236.31,3455.0,0.0,0.0,43236.31,0,False,39781.31,0.0
18,198183.55,0.0,0.0,339604.75,537788.29,0,False,198183.55,0.010000000009313226
10,2648478.53,5626.14,0.0,3490.89,2651969.41,0,True,2642852.3899999997,0.009999999776482582
19,272577.46,100615.0,0.0,0.0,272577.46,0,False,171962.46000000002,0.0
15,203512.81,5011.0,0.0,732754.43,936267.24,0,False,198501.81,0.0
13,390366.45,101216.0,0.0,110591.56,500958.01,0,False,289150.45,0.0
11,130936.25,0.0,0.0,179606.58,310542.83,0,False,130936.25,-5.820766091346741e-11
14,207115.51,0.0,0.0,862180.06,2409836.58,0,False,207115.51,-1340541.01
10,313839.49,27135.0,0.0,0.0,313839.49,0,False,286704.49,0.0
17,107920.83,16540.0,0.0,14664.9,122585.73,0,False,91380.83,0.0
12,36584.08,6621.0,0.0,182337.06,218921.14,0,False,29963.08,0.0
16,883577.11,67189.0,0.0,41836.48,925413.6,0,True,816388.11,-0.010000000009313226
19,49496.28,22166.0,0.0,0.0,49496.28,0,False,27330.28,0.0
17,24261.91,0.0,0.0,1196536.27,1220798.19,0,False,24261.91,-0.010000000009313226
13,95800.23,0.0,0.0,3099212.93,3195013.17,0,False,95800.23,-0.009999999776482582
20,208354.38,242643.14,34288.76,297294.2,505648.58,0,False,0.0,0.0
19,207882.85,372318.4,164435.55,2215844.74,2423727.59,0,True,0.0,4.656612873077393e-10
15,47572.98,0.0,0.0,1464542.99,1989647.11,0,False,47572.98,-477531.14000000013
18,120386.69,0.0,0.0,1581499.81,1701886.5,0,False,120386.69,0.0
19,254643.23,159827.0,0.0,594331.63,848974.86,0,False,94816.23000000001,0.0
20,224226.82,76766.07,0.0,1475650.43,1699877.26,0,False,147460.75,-0.010000000009313226
11,1131989.86,0.0,0.0,2621699.99,3753689.86,0,True,1131989.86,-0.009999999310821295
0,346328.61,0.0,0.0,721713.04,1068041.64,0,False,346328.61,0.010000000009313226
11,39738.62,0.0,0.0,161233.73,141306.76,0,False,39738.62,59665.59
17,651245.35,0.0,0.0,1189662.67,1840908.02,0,True,651245.35,0.0
10,159447.96,0.0,0.0,8110735.66,8270183.62,0,False,159447.96,0.0
11,255069.38,0.0,0.0,644463.57,899532.95,0,False,255069.38,0.0
20,196874.91,77150.0,0.0,540349.82,737224.73,0,False,119724.91,0.0
15,82862.01,496998.0,414135.99,141314.78,224176.79,0,False,0.0,-2.9103830456733704e-11
20,225414.6,0.0,0.0,1577345.38,1802759.98,0,False,225414.6,0.0
18,142913.65,0.0,0.0,1666328.23,1809241.88,0,False,142913.65,0.0
19,2117.48,0.0,0.0,4756.8,6874.27,0,False,2117.48,0.010000000000218279
11,77540.63,0.0,0.0,243607.55,321148.18,0,False,77540.63,0.0
13,84353.64,0.0,0.0,109909.77,194263.41,0,False,84353.64,0.0
22,20033.22,0.0,0.0,560376.49,580409.71,0,False,20033.22,0.0
18,155545.59,0.0,0.0,2096806.02,2252351.61,0,False,155545.59,0.0
19,109616.7,425825.0,316208.3,72962.24,182578.94,0,False,0.0,0.0
13,500847.61,0.0,0.0,1265303.68,1766151.29,0,False,500847.61,0.0
14,61825.88,0.0,0.0,1980218.06,2042043.94,0,False,61825.88,0.0
20,84376.13,27317.0,0.0,305822.54,390198.68,0,False,57059.130000000005,-0.010000000009313226
16,242747.45,0.0,0.0,3848778.96,4091526.41,0,True,242747.45,0.0
0,61014.93,0.0,0.0,5487145.28,5548160.21,0,False,61014.93,0.0
12,57827.82,0.0,0.0,656948.21,714776.03,0,True,57827.82,-1.1641532182693481e-10
22,117863.07,0.0,0.0,278199.5,396062.57,0,True,117863.07,0.0
19,232512.88,0.0,0.0,1185771.02,1418283.9,0,False,232512.88,0.0
11,226679.45,2030.0,0.0,0.0,226679.45,0,False,224649.45,0.0
11,129296.27,0.0,0.0,293868.97,668031.32,0,False,129296.27,-244866.07999999996
9,373814.46,10144.0,0.0,5304388.26,5678202.72,0,False,363670.46,0.0
