index,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2381772,194,PAYMENT,11835.45,C804443561,14682.3,2846.85,M1838973379,0,0,0,0
210912,13,CASH_IN,33562.85,C873009932,696637,730199.85,C1977710341,401989.33,368426.48,0,0
1173886,132,PAYMENT,13538.65,C161659375,0,0,M26367991,0,0,0,0
3758004,279,CASH_OUT,56940.94,C1637686438,0,0,C1963164140,605113.23,840778.17,0,0
4083374,301,PAYMENT,5414.65,C1733981953,125089.06,119674.41,M1439559395,0,0,0,0
1553534,154,CASH_IN,18307.38,C218876200,5700910.16,5719217.54,C535680620,123656.62,105349.24,0,0
3342315,253,CASH_OUT,226938.62,C26971700,99398,0,C1509887574,40682.99,267621.6,0,0
3284394,252,TRANSFER,687650.69,C1834268832,969,0,C421161270,14938.45,702589.14,0,0
2959389,230,PAYMENT,13638.37,C1219650788,0,0,M1319003320,0,0,0,0
3819795,281,CASH_OUT,178975.32,C701873146,9090,0,C26834028,108664.18,287639.5,0,0
5738291,399,CASH_OUT,497305.46,C691386696,0,0,C1285798520,733143.74,1230449.2,0,0
2880616,228,CASH_OUT,122450.49,C608270866,0,0,C104678020,1564028.06,1686478.55,0,0
5332900,374,CASH_IN,23772.69,C1803289307,2939154.93,2962927.63,C1518446264,1902386.91,1878614.22,0,0
2414421,202,CASH_IN,301364.38,C1386338388,574,301938.38,C2089035437,256131.8,0,0,0
1901407,165,CASH_IN,138561.85,C1770984403,4046008.67,4184570.53,C1641322424,1155927.92,1017366.07,0,0
3216436,249,CASH_IN,91023.66,C920597667,184831,275854.66,C1369286829,2716359.93,2625336.28,0,0
5232170,371,CASH_OUT,61876.22,C384582834,0,0,C132922219,76926.06,138802.29,0,0
3820879,282,PAYMENT,87.13,C1833277,70567.83,70480.7,M1169861976,0,0,0,0
4960741,351,PAYMENT,3.01,C551378581,55425,55421.99,M934746003,0,0,0,0
715622,37,TRANSFER,1975.39,C370829008,148364,146388.61,C766653476,1369073.87,1371049.26,0,0
937486,43,TRANSFER,434466.26,C1650085716,19874,0,C382804568,0,434466.26,0,0
5157057,357,PAYMENT,14430.47,C751641581,0,0,M637280790,0,0,0,0
5725583,398,CASH_IN,276361.94,C1378048926,6432244.13,6708606.06,C1913109578,1850835.57,1574473.64,0,0
4350405,309,TRANSFER,2005064.83,C1594645365,0,0,C452274637,20752398.2,22757463.03,0,0
39826,9,CASH_OUT,193099.18,C1587543255,11524,0,C1274549499,0,193099.18,0,0
2835670,226,TRANSFER,441299.02,C1565961092,0,0,C329053660,4736670.62,5177969.64,0,0
5614998,395,TRANSFER,455015.55,C1917002923,82907,0,C836956320,1961713.64,2416729.2,0,0
4843730,347,CASH_OUT,53047.75,C237224080,0,0,C1514435658,3352233.9,3405281.66,0,0
1380703,138,CASH_IN,430143.65,C1246207287,10905559.51,11335703.16,C1319064790,504835.4,74691.75,0,0
4015991,299,CASH_OUT,165676.43,C1945959642,0,0,C353717602,1640805.54,1806481.96,0,0
3815710,281,CASH_IN,105571.25,C1750225440,120274.33,225845.58,C1824133589,1751847.16,1646275.91,0,0
6272379,621,PAYMENT,8976.07,C505257526,0,0,M1931789322,0,0,0,0
240569,14,CASH_OUT,1083.99,C2128283804,50501,49417.01,C90310446,18440,0,0,0
3486582,258,CASH_OUT,326459.43,C96986301,418260,91800.57,C1043881036,439466.74,765926.17,0,0
5938045,404,CASH_OUT,74584.08,C1637713267,101093,26508.92,C1113898440,108795.08,183379.16,0,0
5259144,372,TRANSFER,342152.65,C1343290307,0,0,C191041092,463999.26,806151.91,0,0
4326488,308,CASH_OUT,25520.48,C1161048743,107312,81791.52,C218340518,938983.87,964504.35,0,0
5638090,396,CASH_IN,162253.38,C333217536,55754,218007.38,C129323562,45552.36,0,0,0
1468453,140,PAYMENT,3725.06,C192951964,206738,203012.94,M184158935,0,0,0,0
4726221,332,PAYMENT,11435.4,C1564982951,30674,19238.6,M1118202590,0,0,0,0
2221611,186,CASH_OUT,271395.23,C1409661461,0,0,C1952680510,1359974.85,1631370.07,0,0
2025531,180,CASH_IN,226253.64,C1292022151,29395167.99,29621421.63,C659609085,11698029.87,11471776.22,0,0
3996399,298,TRANSFER,3211179.79,C1821316321,533536.8,0,C1500116313,4414324.51,7625504.3,0,0
997247,45,PAYMENT,804.24,C348054209,2250,1445.76,M550605912,0,0,0,0
6143173,545,CASH_OUT,95399.84,C157916867,0,0,C1176948120,195511.69,290911.53,0,0
960600,44,CASH_OUT,290899.99,C1538202860,30672,0,C1372468224,1897179,2188078.99,0,0
4442203,323,CASH_IN,366202.58,C415771030,5678508.32,6044710.9,C1049026531,397982.17,31779.59,0,0
3485826,258,TRANSFER,439249.98,C1471247196,0,0,C1364260799,838576.67,1277826.65,0,0
5359130,375,PAYMENT,49274.85,C576681864,83151.94,33877.09,M941171433,0,0,0,0
4970701,351,CASH_IN,103535.37,C1126427548,14177559.98,14281095.35,C1530645054,206259.15,102723.78,0,0
2534104,205,CASH_OUT,107569.94,C633115068,0,0,C1091715434,485280.7,592850.64,0,0
3135425,236,PAYMENT,3584.58,C1226198956,0,0,M520485006,0,0,0,0
164137,12,CASH_OUT,221242.28,C871879314,0,0,C976896991,2868804.5,3090046.78,0,0
3610118,265,PAYMENT,3509.13,C278126328,3071,0,M708924180,0,0,0,0
1535254,154,PAYMENT,9340.43,C1942327445,22075,12734.57,M1244667711,0,0,0,0
3765738,279,CASH_OUT,56596.47,C597879709,10264,0,C763738573,693618.32,750214.8,0,0
162219,12,PAYMENT,646.28,C1160144807,0,0,M1183398621,0,0,0,0
948286,44,PAYMENT,8952.66,C1345718919,62500.3,53547.64,M2122750975,0,0,0,0
4064474,300,PAYMENT,33545.05,C1519787992,158663,125117.95,M2095548858,0,0,0,0
3023549,233,CASH_OUT,138992.71,C1530204051,0,0,C359204607,318811,0,0,0
1334843,137,PAYMENT,38620.95,C1706411370,559958.15,521337.2,M779539494,0,0,0,0
3040140,234,CASH_OUT,329524.17,C1829249361,40360,0,C1832172535,0,329524.17,0,0
1078441,129,PAYMENT,14785.71,C2127232243,537,0,M677500784,0,0,0,0
4062052,300,PAYMENT,22188.9,C212527189,42320,20131.1,M1632760783,0,0,0,0
411179,18,CASH_IN,121576.34,C230096622,744287.53,865863.87,C414386513,514524.13,392947.79,0,0
5814708,401,PAYMENT,13963.4,C1984895228,170290.15,156326.74,M2090256520,0,0,0,0
3537805,260,PAYMENT,33827.42,C1494858538,205441.68,171614.26,M177472097,0,0,0,0
211994,13,CASH_OUT,345233.34,C787905415,0,0,C543634584,1386785.77,1732019.11,0,0
4384994,312,CASH_IN,145825.47,C1150770313,60002,205827.47,C179887078,2739.06,0,0,0
3261017,251,CASH_IN,238355.03,C1494239646,535663.82,774018.85,C1127382867,226628.95,0,0,0
5549894,382,PAYMENT,8470.9,C1267155242,67417,58946.1,M1789295515,0,0,0,0
3792000,280,PAYMENT,10484.75,C55219619,156152,145667.25,M648915911,0,0,0,0
4021003,299,PAYMENT,24908.44,C571122614,0,0,M1682440359,0,0,0,0
5216028,370,CASH_IN,234132.35,C205028972,10827379.62,11061511.97,C1214414214,13243542.17,13009409.82,0,0
2588536,207,CASH_OUT,109798.77,C8426902,82171,0,C1527456816,809282.22,919080.99,0,0
4982985,352,PAYMENT,8555.02,C1666969444,50024,41468.98,M1582018966,0,0,0,0
1999085,179,CASH_OUT,25493.73,C283678493,0,0,C2023181580,559857.29,585351.02,0,0
4338769,308,CASH_OUT,204316.14,C1420327138,43658,0,C199004651,296980.98,501297.12,0,0
1379943,138,CASH_IN,129110.91,C1578202706,40860,169970.91,C811720839,66092.42,0,0,0
2471640,204,CASH_IN,192410.03,C1877492539,8759649.16,8952059.19,C2116100686,740071.86,547661.83,0,0
3027204,233,CASH_IN,417420.45,C760244603,863223.96,1280644.41,C1625505906,1708629.47,1291209.02,0,0
6339495,692,CASH_IN,272479.92,C50156908,8597290.85,8869770.77,C471827128,292177.4,19697.48,0,0
2689447,211,TRANSFER,225876.23,C1982019173,0,0,C1476909941,2155755.33,2381631.56,0,0
890225,42,PAYMENT,597.49,C1173461316,0,0,M2139023860,0,0,0,0
3410097,255,PAYMENT,5249.79,C1120315086,31910.34,26660.55,M489583018,0,0,0,0
875898,42,PAYMENT,1200.58,C93195586,0,0,M441010994,0,0,0,0
516528,20,PAYMENT,12407.56,C1423787808,317723.36,305315.8,M1228667547,0,0,0,0
208599,13,CASH_OUT,227793.86,C1866530352,0,0,C165335827,476428.36,704222.22,0,0
897079,42,CASH_IN,13306.17,C3247191,6019333.59,6032639.75,C529352236,140518.66,127212.5,0,0
4429189,322,CASH_OUT,93870.75,C677163541,70029,0,C578390072,689228.55,783099.3,0,0
3093152,235,CASH_OUT,37908.77,C583688932,706836,668927.23,C1502490642,191614.08,229522.86,0,0
4490281,324,CASH_OUT,358941.3,C517620064,14921,0,C1297215613,0,358941.3,0,0
81403,10,TRANSFER,831183.16,C1765760050,0,0,C1173662257,1719811.41,2706884.51,0,0
305101,15,PAYMENT,4313.57,C1955363485,297331,293017.43,M57608949,0,0,0,0
1412940,139,PAYMENT,18978.82,C522171415,0,0,M308428118,0,0,0,0
6062728,503,TRANSFER,343713.69,C1893376706,0,0,C429509791,385151.85,728865.55,0,0
6207626,587,TRANSFER,1758170.13,C1702137536,37268,0,C1879249505,134495.96,1892666.08,0,0
4195391,305,CASH_OUT,74898.99,C565223154,45394,0,C243831749,0,74898.99,0,0
788897,40,CASH_OUT,218933.11,C1884453889,462947.25,244014.15,C1890228095,1051631.23,1270564.34,0,0
5208210,370,CASH_OUT,237979.47,C793171539,6319,0,C792790316,0,237979.47,0,0
1868125,164,PAYMENT,26150.56,C123615439,0,0,M1690828394,0,0,0,0
752395,38,CASH_OUT,233844.64,C1936920444,55258,0,C2133554365,1091078.39,1324923.03,0,0
6172285,564,CASH_OUT,412027.56,C1433005460,69,0,C1879645313,756227.57,1168255.13,0,0
851453,41,TRANSFER,70829.16,C1702844400,0,0,C1062399115,78638.46,149467.62,0,0
5732617,399,PAYMENT,43936.8,C1477437849,568,0,M936691937,0,0,0,0
185110,13,PAYMENT,21527.57,C1752239594,0,0,M438495966,0,0,0,0
4693403,331,CASH_IN,230042.83,C264359216,0,230042.83,C1556083331,282566.72,52523.9,0,0
1703434,160,CASH_IN,232385.77,C1697906199,2459131.76,2691517.53,C1925922819,1018562.45,786176.68,0,0
5374027,376,CASH_OUT,170432.42,C280704054,357441,187008.58,C1972251435,1082664.86,1253097.28,0,0
3744090,279,CASH_OUT,30454.08,C246995132,0,0,C1017432280,562777.9,593231.97,0,0
1050126,95,CASH_IN,181664.04,C1472183356,614920.28,796584.32,C1084513635,387190.76,205526.73,0,0
3381656,254,CASH_OUT,523634.41,C1331760946,0,0,C95534722,2873137.7,3396772.11,0,0
1150241,131,TRANSFER,431329.12,C1746665404,0,0,C266243817,4619413.41,5050742.53,0,0
5103376,355,CASH_OUT,165374.02,C1680643238,11315,0,C208670330,204166.83,369540.85,0,0
3604050,263,PAYMENT,2370.93,C645407519,53299,50928.07,M883566738,0,0,0,0
6193521,571,CASH_IN,80680.94,C2064108799,60649,141329.94,C990923989,161255.28,80574.34,0,0
1119017,130,CASH_IN,225067.86,C1097921063,3183953.96,3409021.82,C527905717,4016308.72,3791240.87,0,0
4462694,323,PAYMENT,203.26,C1219574285,496,292.74,M929835032,0,0,0,0
2753928,212,CASH_IN,220600.55,C923897115,1496796.7,1717397.25,C617052356,3054777.69,2958197.48,0,0
3748664,279,CASH_OUT,236976.73,C1788776776,101697.26,0,C502348426,2902547.05,3139523.78,0,0
3713834,277,PAYMENT,4896.97,C1044837026,30292.36,25395.39,M253644709,0,0,0,0
4958728,351,PAYMENT,17003.29,C1488582732,35014,18010.71,M1797401514,0,0,0,0
2880837,228,PAYMENT,38541.22,C1861004658,103963,65421.78,M1461674159,0,0,0,0
5228157,371,CASH_OUT,48504.91,C141545211,8024,0,C1169830874,82153.36,130658.27,0,0
5350621,375,CASH_OUT,3238.94,C1144579888,0,0,C2086047031,837075.8,840314.74,0,0
290082,15,CASH_OUT,213936.63,C607201477,6425,0,C1601823026,324337.1,538273.73,0,0
4561880,327,CASH_OUT,152837.16,C1954387305,0,0,C1596645932,929839.91,1082677.07,0,0
143656,11,TRANSFER,739688.96,C777310715,605532.91,0,C787028959,493848.01,1245058.32,0,0
778392,39,PAYMENT,3914.66,C892158495,467071.75,463157.09,M1416890063,0,0,0,0
1455907,140,PAYMENT,5421.51,C1232648866,1169,0,M403445628,0,0,0,0
4205577,305,CASH_OUT,111019.94,C732535996,0,0,C1198273598,545627.04,656646.98,0,0
665741,36,CASH_OUT,110107.31,C573453669,56455,0,C1634020471,140354.57,250461.88,0,0
2478101,204,PAYMENT,7031.23,C200517027,0,0,M1942032372,0,0,0,0
5548059,382,TRANSFER,121154.92,C705652914,5019,0,C1784783903,973637.23,1094792.15,0,0
1601454,156,CASH_OUT,125461.3,C1920430789,146,0,C1815132228,0,125461.3,0,0
5536351,381,PAYMENT,5424.4,C1153180560,144508,139083.6,M116856980,0,0,0,0
355865,17,CASH_IN,79737.59,C872309371,11564855.59,11644593.18,C807072084,240085.69,160348.1,0,0
3574556,261,CASH_IN,508777.51,C1881537174,2658567.63,3167345.14,C1370468081,1348407.55,839630.04,0,0
351178,17,PAYMENT,37594.2,C1840656425,31359,0,M731516651,0,0,0,0
5132365,356,CASH_OUT,21825.81,C1307020284,258476.11,236650.31,C312719515,198934.07,220759.88,0,0
5806436,401,CASH_IN,241442.34,C1474885759,8434,249876.34,C1506464923,6409640.2,6168197.87,0,0
3996012,298,TRANSFER,576521.51,C1254168003,0,0,C2065443179,2144838.52,2721360.03,0,0
2714965,211,PAYMENT,3044.12,C675202081,15167,12122.88,M924957114,0,0,0,0
2226105,186,CASH_OUT,226277.72,C537165049,31230,0,C1310704108,0,226277.72,0,0
860326,42,CASH_OUT,192981.98,C1975846697,51407,0,C346020085,14157678.58,14646264.01,0,0
791252,40,CASH_OUT,151233.8,C852589989,0,0,C1203618092,1668760.4,1819994.2,0,0
5088915,355,PAYMENT,3469.96,C330773554,250007,246537.04,M581906420,0,0,0,0
6277321,640,CASH_OUT,33782.31,C423463200,0,0,C1901023531,56088.32,89870.63,0,0
5385140,376,PAYMENT,12240.61,C1467350483,0,0,M600240956,0,0,0,0
742538,38,PAYMENT,7212.16,C166590842,283486.94,276274.78,M423178338,0,0,0,0
108280,10,PAYMENT,7721.22,C760614888,5032,0,M2021312727,0,0,0,0
4125461,302,PAYMENT,9081.59,C167915534,0,0,M1550251455,0,0,0,0
6083481,522,TRANSFER,1662498.3,C957293499,0,0,C592834436,3010788.96,4673287.26,0,0
856216,41,CASH_OUT,375557.41,C2028452037,0,0,C75011604,1337012.94,1808510.13,0,0
1926789,168,TRANSFER,418199.65,C476973724,60306.58,0,C1936221855,2120827.44,2539027.09,0,0
4472448,324,PAYMENT,16974.16,C952629688,19957,2982.84,M1253970683,0,0,0,0
4891546,349,CASH_OUT,44081.89,C941835528,0,0,C507014295,1392356.47,1436438.36,0,0
5031740,354,CASH_OUT,297136.54,C1226023152,0,0,C606196476,540154.4,837290.94,0,0
2988422,231,CASH_OUT,218820.2,C953200958,0,0,C2071301909,4117579.24,4336399.44,0,0
2455855,203,CASH_OUT,57315.4,C3680273,31371,0,C1526202657,0,57315.4,0,0
4079714,301,CASH_OUT,696010.59,C1867710816,0,0,C186754767,2252359.91,2948370.51,0,0
2886613,228,CASH_OUT,201800.55,C1449679566,0,0,C957407943,2712029.74,2913830.29,0,0
2715440,211,PAYMENT,41832.23,C278689519,0,0,M489741646,0,0,0,0
545431,21,CASH_IN,179551.37,C220425916,5028,184579.37,C364277318,5427664.9,5248113.52,0,0
1720439,160,PAYMENT,11577.16,C1479740021,0,0,M1454034959,0,0,0,0
4606397,329,PAYMENT,27628.74,C961864242,77865.33,50236.59,M493282391,0,0,0,0
6070756,514,PAYMENT,922.46,C742293573,0,0,M176096012,0,0,0,0
4264197,307,CASH_OUT,52808.78,C445263406,451087,398278.22,C1572541179,235681.7,288490.48,0,0
543076,21,CASH_OUT,78130.76,C619764972,21550,0,C246346029,111687.51,257261.32,0,0
6272888,621,CASH_IN,197896.19,C1168702557,7407291.49,7605187.68,C319175396,1215159.72,1017263.53,0,0
989077,45,PAYMENT,4300.48,C116276914,194,0,M513488017,0,0,0,0
5698049,397,CASH_IN,343927.26,C999768659,5907968.09,6251895.35,C2046097949,1285718.7,941791.45,0,0
5924948,404,CASH_IN,283566.38,C94444115,151015.54,434581.92,C1114026852,3161013.62,2877447.24,0,0
4287673,307,PAYMENT,14714.57,C323444150,38730,24015.43,M1483972729,0,0,0,0
4842443,347,TRANSFER,225124.76,C1994824602,0,0,C9812152,3566969.89,3792094.65,0,0
3992057,298,CASH_IN,260432.54,C1325851267,107089,367521.54,C1670319118,15056.39,0,0,0
4494327,325,CASH_OUT,455.82,C2032775563,42621,42165.18,C101309515,0,455.82,0,0
256997,14,PAYMENT,29958.06,C1658813822,0,0,M607063162,0,0,0,0
2006139,179,TRANSFER,232641.19,C345767258,30531,0,C1550364966,0,232641.19,0,0
2456969,203,PAYMENT,5898.1,C1924204637,77230,71331.9,M105506051,0,0,0,0
5448918,379,PAYMENT,10377.38,C245830290,0,0,M1206787016,0,0,0,0
2295198,187,CASH_OUT,226296.37,C1819131666,5273,0,C1591565433,265252.82,491549.2,0,0
1254537,134,TRANSFER,955089.9,C1485689406,192785,0,C233105093,0,955089.9,0,0
1064956,119,CASH_IN,120595.89,C1573998158,8792982.98,8913578.87,C893389923,814896.34,694300.44,0,0
4626492,329,PAYMENT,58265.11,C1154769989,561263,502997.89,M6215598,0,0,0,0
98709,10,PAYMENT,4298.38,C681296820,189,0,M904101094,0,0,0,0
3805301,281,PAYMENT,10476.13,C1671494686,49552,39075.87,M730266465,0,0,0,0
5257304,372,CASH_IN,84543.31,C251120964,9145529.07,9230072.38,C26039154,647179.7,562636.39,0,0
4605778,329,PAYMENT,4389.94,C387794448,30994,26604.06,M1602512015,0,0,0,0
5622668,395,CASH_IN,235905.76,C187393819,10470,246375.76,C1184381185,9213.85,0,0,0
222262,14,CASH_OUT,197954.28,C134818532,10043,0,C1989492566,129657.46,327611.74,0,0
5992562,420,CASH_OUT,520188.71,C1161973566,1875,0,C865353845,474680.88,994869.6,0,0
5336775,374,CASH_OUT,530030.79,C10230065,25701,0,C271787479,0,530030.79,0,0
2500038,204,PAYMENT,7007.9,C212286792,17177.91,10170.02,M923047403,0,0,0,0
2497453,204,CASH_OUT,228428.96,C1195986977,0,0,C534590060,660155.29,888584.25,0,0
3649731,275,CASH_OUT,187129.04,C61807412,0,0,C1698058596,287143.45,474272.49,0,0
4029728,299,PAYMENT,66443.28,C391822703,6017,0,M1718601833,0,0,0,0
2461948,203,PAYMENT,6597.66,C858136088,0,0,M388409215,0,0,0,0
5834337,402,CASH_IN,165224.78,C1432320188,1939689.06,2104913.84,C1310016844,348890.36,183665.59,0,0
6265056,614,CASH_OUT,177949.43,C11550782,84745,0,C1435979047,0,177949.43,0,0
5573589,393,PAYMENT,1764.84,C1874693980,0,0,M1244298359,0,0,0,0
4782183,336,PAYMENT,5567.14,C1739155686,36475,30907.86,M868711240,0,0,0,0
5074767,355,CASH_OUT,141975.17,C2122679125,12611.3,0,C59802731,733877.34,1431528.71,0,0
2255281,187,CASH_OUT,236744.68,C1783908834,100638,0,C859193874,3490686.5,3727431.18,0,0
5726589,399,PAYMENT,9282.99,C850418273,29150.46,19867.46,M842881686,0,0,0,0
4545847,326,PAYMENT,13871.27,C1140679400,353905.16,340033.89,M784337890,0,0,0,0
4811116,346,PAYMENT,20068.21,C1685937198,16042.9,0,M707909768,0,0,0,0
168426,12,CASH_OUT,365096.47,C1806227426,640,0,C576384658,554877.73,390111.53,0,0
4205718,305,CASH_OUT,262500.44,C1582372978,139363,0,C1578690039,86057.97,348558.42,0,0
1698395,159,PAYMENT,248.73,C1746016621,0,0,M1315633227,0,0,0,0
138808,11,PAYMENT,18374.08,C351148836,0,0,M299771000,0,0,0,0
1528129,153,CASH_OUT,396609.43,C1128407936,11214,0,C643823937,59272.43,455881.86,0,0
3131511,236,CASH_OUT,100884.47,C21973313,0,0,C419926754,1201800.88,1302685.35,0,0
2530124,205,CASH_IN,416910.08,C1363395119,134119,551029.08,C805734625,1599194.61,1182284.53,0,0
1626853,157,CASH_IN,80458.46,C772927579,1842652.84,1923111.3,C597212636,468329.43,387870.97,0,0
1728690,160,PAYMENT,11722.26,C1587716709,7351.8,0,M446391228,0,0,0,0
5556989,383,PAYMENT,338.46,C1273944197,165736.77,165398.31,M250079940,0,0,0,0
5599283,394,CASH_OUT,213047.87,C1728439936,0,0,C892907433,380438.84,593486.71,0,0
6223684,590,CASH_OUT,28110.71,C1843304219,3511,0,C861579356,2439689.87,2467800.58,0,0
4164749,304,CASH_IN,343360.36,C1776687440,221481.76,564842.12,C1367945256,724934.93,381574.58,0,0
2803275,225,CASH_OUT,522494.48,C894353358,62829,0,C337092353,1065863.71,1588358.19,0,0
674389,36,CASH_IN,36236.48,C1917888754,2518449.53,2554686.01,C1134244807,352200.72,315964.24,0,0
3007616,232,PAYMENT,6150.3,C2045766312,0,0,M736188914,0,0,0,0
1101840,130,CASH_OUT,252325.27,C1047327756,81703,0,C1424238302,28891.21,281216.49,0,0
2328218,188,CASH_OUT,166556.74,C825065092,34678.5,0,C971350248,251608.14,418164.88,0,0
3321167,253,PAYMENT,7629.61,C378241459,0,0,M1076586731,0,0,0,0
3456884,257,TRANSFER,350622.65,C468907030,0,0,C945069853,405074.71,755697.36,0,0
5985818,408,PAYMENT,9629.82,C2093442119,22493,12863.18,M1740703356,0,0,0,0
4664802,330,CASH_OUT,21704.01,C1852455433,0,0,C1946527355,2438507.1,2460211.11,0,0
4287900,307,CASH_OUT,30385.42,C313910551,17985,0,C1923881136,456457,486842.42,0,0
303915,15,PAYMENT,14172.77,C1075168876,14765,592.23,M578983077,0,0,0,0
5003221,353,PAYMENT,20710.15,C357033387,0,0,M1202185897,0,0,0,0
6319051,687,CASH_OUT,148231.69,C2083122397,0,0,C363702734,716958.36,865190.06,0,0
229778,14,CASH_OUT,38159.62,C826460017,15696,0,C1640624477,10084746.79,10750486.2,0,0
4744294,332,CASH_OUT,168470.92,C1824640886,0,0,C167764502,2777603.19,2946074.11,0,0
4416722,322,CASH_IN,43601.4,C980475287,70465,114066.4,C114811339,0,0,0,0
1485950,141,PAYMENT,535.61,C356003792,123440,122904.39,M765877175,0,0,0,0
4379223,311,CASH_IN,168894.27,C617546496,21313,190207.27,C301323527,676878.74,507984.47,0,0
3347040,253,PAYMENT,1587.95,C1196314307,0,0,M221964836,0,0,0,0
2936605,229,PAYMENT,12641,C546571193,14561,1920,M1920073238,0,0,0,0
5456532,379,TRANSFER,335531.74,C1605158294,12543,0,C1886275819,917016.07,1252547.81,0,0
6109483,525,CASH_OUT,33351.8,C549252972,189466.69,156114.9,C1800524591,1337839.29,1371191.09,0,0
12011,7,CASH_IN,83665.97,C771706617,2365870.95,2449536.92,C1315729466,816608.12,803908.4,0,0
4860925,348,PAYMENT,795.22,C279742348,0,0,M442029396,0,0,0,0
2951227,230,CASH_IN,232576.3,C1227134458,6602,239178.3,C1492797321,1791879.98,1559303.69,0,0
3067243,235,CASH_OUT,80819.07,C360965332,49991,0,C937128915,9278.63,90097.69,0,0
1118429,130,CASH_OUT,929.55,C712367532,393176.39,392246.84,C1462005728,2066636.75,2067566.29,0,0
2341798,189,CASH_IN,48593.54,C1360525173,123496,172089.54,C1790194620,294316.27,245722.73,0,0
4476637,324,PAYMENT,33398.2,C1352691565,0,0,M2042096632,0,0,0,0
344796,16,CASH_OUT,174023.08,C512953497,0,0,C1572350102,803608.58,977631.66,0,0
1001013,45,CASH_IN,88507.06,C445512296,3711633.95,3800141.01,C1537764518,613860.81,525353.75,0,0
6253106,596,PAYMENT,3819.95,C349798386,29435.01,25615.06,M172827395,0,0,0,0
175549,12,PAYMENT,12674.16,C2023316460,61348,48673.84,M1934586751,0,0,0,0
1806361,163,CASH_IN,73643.31,C695174848,2546294.03,2619937.34,C1089757968,81074,7430.69,0,0
2462699,203,CASH_OUT,41934.5,C1016352052,0,0,C993345177,135717.94,177652.44,0,0
5101470,355,PAYMENT,48949.09,C1436307394,0,0,M1382985126,0,0,0,0
3111907,235,PAYMENT,6582.64,C201182803,52111,45528.36,M288365541,0,0,0,0
5497914,380,CASH_OUT,106757.32,C1611902560,9006,0,C990763040,0,106757.32,0,0
3577860,261,CASH_OUT,253593.49,C1765090548,0,0,C552471970,975383.34,1228976.83,0,0
4885309,348,CASH_IN,40622.51,C1838794469,7377470.17,7418092.67,C323406686,3573656.31,3533033.8,0,0
3770582,280,CASH_IN,90828.05,C1201488561,21799,112627.05,C373677408,68816.2,0,0,0
804417,40,CASH_IN,307139.21,C1237913589,24475,331614.21,C128770918,56988.5,0,0,0
4134169,303,PAYMENT,2061.88,C1270363466,0,0,M230998536,0,0,0,0
3576377,261,CASH_IN,106306.61,C1155868463,792276.31,898582.92,C1478360567,907714.02,801407.42,0,0
4976258,352,PAYMENT,3762.27,C543282459,11540,7777.73,M69848388,0,0,0,0
5915979,404,PAYMENT,10157.95,C712241826,0,0,M1695619403,0,0,0,0
1236684,134,CASH_OUT,564365.69,C1836687560,144724,0,C80027784,1906215.66,2470581.36,0,0
5482326,379,CASH_IN,172023.64,C1394282536,72,172095.64,C348100411,0,0,0,0
2176746,185,PAYMENT,19460.64,C916666393,0,0,M520791203,0,0,0,0
1662018,158,PAYMENT,15024.73,C1053813263,0,0,M1745392727,0,0,0,0
764257,38,CASH_IN,125756.29,C926890067,7660560.07,7786316.36,C400971549,444377.46,318621.17,0,0
2972748,231,CASH_OUT,9154.33,C1406359134,19506,10351.67,C1329956884,0,9154.33,0,0
3767748,280,CASH_IN,97598.01,C578649775,3610127.98,3707725.99,C1444702934,579938.45,482340.44,0,0
3796689,281,CASH_OUT,167811.8,C1285050353,475,0,C155479906,261361.53,429173.33,0,0
759863,38,CASH_OUT,182141.71,C623895052,99177,0,C1502230042,0,182141.71,0,0
4396289,321,CASH_OUT,79837.45,C919052320,29783,0,C1677594142,0,79837.45,0,0
2105207,183,PAYMENT,8369.91,C1001968631,0,0,M929229601,0,0,0,0
441524,19,CASH_IN,322635.24,C508629069,2670034.13,2992669.37,C363330984,904512.36,728926.74,0,0
3674524,276,PAYMENT,2339.29,C154023315,0,0,M1414515439,0,0,0,0
5235358,371,CASH_IN,107214,C2064786210,7048047.84,7155261.84,C1923557440,473091.34,365877.34,0,0
6208443,587,CASH_OUT,294810.81,C253353435,11214,0,C1863987567,65063.18,359873.99,0,0
483398,19,PAYMENT,1897.51,C1690151924,0,0,M417069721,0,0,0,0
413654,18,CASH_IN,180920.91,C1853669468,7761861.98,7942782.89,C744657759,4454627.76,4119589.27,0,0
3424528,256,CASH_IN,121247.96,C2089090210,945660.46,1066908.42,C1407438033,202420.8,81172.84,0,0
149608,12,TRANSFER,1853963.6,C153675319,0,0,C1548218207,2853000.98,4706964.58,0,0
686252,36,PAYMENT,2190.97,C2089848337,72058.29,69867.32,M1662757424,0,0,0,0
1864537,164,CASH_OUT,119701.15,C397282911,29923.01,0,C846165862,296863.47,416564.61,0,0
2790390,215,PAYMENT,18247.28,C702963257,0,0,M1767847039,0,0,0,0
866127,42,PAYMENT,8651.4,C576126072,20787,12135.6,M429854752,0,0,0,0
1326296,137,CASH_IN,469158.52,C256842629,914,470072.52,C1707083448,0,0,0,0
2801874,225,CASH_OUT,247419.39,C1860201809,0,0,C2115070692,559614.17,807033.56,0,0
